t,x,y,z,x_ref,y_ref,z_ref,vx,vy,vz,roll,pitch,yaw,roll_ref,pitch_ref,yaw_ref,acc_x_cmd,acc_y_cmd,acc_z_cmd,thrust_total,tau_x,tau_y,tau_z,f1,f2,f3,f4
0.3200000000000001,2.3952500968516186e-05,1.9687055304200236e-06,0.03825768710629505,0.0,0.0,0.0,3.465284074431422e-05,2.236226909501795e-06,0.036154735022233944,5.931484888007194e-06,-6.679529000627122e-05,2.0663846240113726e-08,1.2164415236143831e-06,-1.6449157889637845e-05,0.0,-0.00016136623889734727,-1.1933291346657099e-05,-0.3386816682890099,0.2557255955311693,-1.1517055737250209e-08,1.2701066585191768e-07,-1.8297005732814857e-11,0.06393033404730916,0.0639305097080316,0.06393246524302594,0.0639322865328026
0.3300000000000001,2.4269466281037094e-05,1.988458581123515e-06,0.03860228952834267,0.0,0.0,0.0,2.8799392824964323e-05,1.7200507185627221e-06,0.03276581557023534,5.625408019686978e-06,-6.363152329640239e-05,2.0356850298226325e-08,9.815763390009774e-07,-1.4093125817211266e-05,0.0,-0.00013825356426684253,-9.629263885599589e-06,-0.3250167018964353,0.256094549571308,-9.172503294831297e-09,1.0100608669268498e-07,-1.751924992534323e-11,0.06402279059518044,0.06402293025067828,0.06402448565041102,0.06402434307503826
0.34000000000000014,2.4529711693620278e-05,2.0032235899419583e-06,0.03891368790289417,0.0,0.0,0.0,2.3316470854520438e-05,1.239309478678105e-06,0.029513916978363277,5.266374365934435e-06,-5.988306114312302e-05,1.9994283008091144e-08,7.624826773186883e-07,-1.1882681908972579e-05,0.0,-0.00011656910952702101,-7.4799550644963325e-06,-0.3118155907559479,0.25645097951295986,-6.859897458226676e-09,7.552609023994412e-08,-1.6704188098317358e-11,0.06411211183588089,0.0641122159807492,0.0641133793126147,0.06411327238371507
0.35000000000000014,2.4737158036855823e-05,2.013374495311698e-06,0.039193228997501876,0.0,0.0,0.0,1.8245505525317593e-05,7.977686773812425e-07,0.026394351834225213,4.8641532567506506e-06,-5.565863391739342e-05,1.9577340446629097e-08,5.609240386097558e-07,-9.83509910665478e-06,0.0,-9.64823222362834e-05,-5.5026648187617045e-06,-0.2990634366425221,0.25679528761145076,-4.616669621096851e-09,5.09716430159938e-08,-1.5853989828239363e-11,0.06419839496104068,0.06419846466556137,0.06419925016585049,0.06419917781899823
0.36000000000000015,2.4896090277364052e-05,2.019318341151205e-06,0.039442213473796,0.0,0.0,0.0,1.3617933512841093e-05,3.982865689270937e-07,0.023402586302703553,4.42846735339842e-06,-5.1065724998182074e-05,1.9107443230891648e-08,3.7825096679567443e-07,-7.963610582554557e-06,0.0,-7.812301981486021e-05,-3.7106419842655664e-06,-0.2867458203416276,0.2571278631885546,-2.4758223526360796e-09,2.7690173539572214e-08,-1.4970997801906143e-11,0.06428173437480796,0.0642817712167995,0.06428219846705245,0.06428215912989467
0.37000000000000016,2.501105896892461e-05,2.021486301532467e-06,0.03966189739745997,0.0,0.0,0.0,9.455501299268403e-06,4.28359731341583e-08,0.020534234971049017,3.968827692028443e-06,-4.620878936775145e-05,1.858627605445297e-08,2.1541017997548992e-07,-6.277524079261162e-06,0.0,-6.1582511217552e-05,-2.1131738655595562e-06,-0.2748487853980364,0.25744908307113995,-4.657532927603215e-10,5.974554132594904e-09,-1.405776617356992e-11,0.06436222181269889,0.06436222780665367,0.06436232089435158,0.06436231255743581
0.38000000000000017,2.5086785486821992e-05,2.020324993537402e-06,0.03985349369760309,0.0,0.0,0.0,5.770714512115297e-06,-2.6746017563193215e-07,0.017785055882931586,3.49438664905955e-06,-4.118769130469703e-05,1.801581007801868e-08,7.296003603637484e-08,-4.782395949127632e-06,0.0,-4.691530426094208e-05,-7.157379535168372e-07,-0.26335882248216635,0.25775931201319,1.3898288542921182e-09,-1.393688844720758e-08,-1.3117076690002592e-11,0.06443994644766776,0.06443992397259568,0.06443971065201695,0.06443973094090963
0.3900000000000002,2.5128072394754315e-05,2.0162882069564068e-06,0.04001817357737992,0.0,0.0,0.0,2.567411544624267e-06,-5.32281310306027e-07,0.015150945753441697,3.013809766810215e-06,-3.6096367749414804e-05,1.7398308846467814e-08,-4.890847092441746e-08,-3.4802563663112806e-06,0.0,-3.4141314953513665e-05,4.797920997685353e-07,-0.25226285434643525,0.25805890310193685,3.071902626309098e-09,-3.185942843645568e-08,-1.215194058235199e-11,0.0645149949843617,0.06451494671165961,0.06451445757926842,0.06451450382664713
0.4000000000000002,2.5139720079658824e-05,2.0098291613552067e-06,0.04015706787762781,0.0,0.0,0.0,-1.5856003822069416e-07,-7.52051582864346e-07,0.012627935357436835,2.5351669822037006e-06,-3.102171944297207e-05,1.6736319356389924e-08,-1.503460162693283e-07,-2.36987705634996e-06,0.0,-2.3248493922793106e-05,1.4748944196021107e-06,-0.24154822134555368,0.2583481981488106,4.5660536402833665e-09,-4.7660164472751644e-08,-1.1165583612681863e-11,0.06458745174257462,0.06458738056513026,0.06458664826229596,0.06458671757880977
0.4100000000000002,2.512645057525321e-05,2.0013933825179606e-06,0.04027126839521975,0.0,0.0,0.0,-2.4185856580543845e-06,-9.278739444207643e-07,0.010212185084005978,2.0658434301652337e-06,-2.6042727842883483e-05,1.603265058569898e-08,-2.3181539617751036e-07,-1.4470729270410816e-06,0.0,-1.4195785414273011e-05,2.2741090365013767e-06,-0.23120266749603774,0.2586275280658625,5.8623239750015105e-09,-6.12555176747156e-08,-1.0161419513457016e-11,0.0646573987309477,0.06465730769456315,0.06465636614876848,0.06465645549158315
